Alarm timestamp,Alarm type,Alarm Point number,Alarm name,Monitor number,Alarm direction,Mode,Acknowledge by,Tag,Full comment,Assessment timestamp
12/13/2025 02:47:22.466 AM,Intrusion,10689: FDB 5 - IPD 374,Sensor O  Alarm  Sector 50,11,3,Armed,Operator Station 7,Valid,Verified  //Ashley Patel//,12/13/2025 02:47:39.277 AM
12/13/2025 02:47:31.861 AM,Intrusion,10690: FDB 3 - IPD 291,Sensor F  Alarm  Sector 51,12,1,Armed,Operator Station 7,Valid,Camera confirmed  //Ashley Patel//,12/13/2025 02:47:45.772 AM
12/13/2025 02:47:34.375 AM,Intrusion,10691: FDB 3 - IPD 283,Sensor A  Alarm  Sector 50,9,1,Armed,Operator Station 2,Nuisance,Deer near fence  //Ashley Patel//,12/13/2025 02:47:37.532 AM
12/13/2025 02:47:39.204 AM,Intrusion,10692: FDB 3 - IPD 273,Sensor M  Alarm  Sector 51,13,3,Armed,Operator Station 2,Nuisance,Possible animal  //Ashley Patel//,12/13/2025 02:47:45.207 AM
12/13/2025 02:48:00.421 AM,Intrusion,10693: FDB 5 - IPD 206,Sensor J  Alarm  Sector 31,11,1,Armed,Operator Station 5,Nuisance,Weather  //Shawn Schmidt//,12/13/2025 02:48:08.027 AM
12/13/2025 02:48:03.194 AM,Intrusion,10694: FDB 1 - IPD 395,Sensor R  Alarm  Sector 30,14,1,Armed,Operator Station 5,Nuisance,Storm  //Shawn Schmidt//,12/13/2025 02:48:05.892 AM
12/13/2025 02:48:04.546 AM,Intrusion,10695: FDB 2 - IPD 304,Sensor N  Alarm  Sector 31,15,1,Armed,Operator Station 5,Nuisance,Heavy wind  //Shawn Schmidt//,12/13/2025 02:48:07.473 AM
12/13/2025 02:48:08.510 AM,Intrusion,10696: FDB 5 - IPD 201,Sensor O  Alarm  Sector 30,12,1,Armed,Operator Station 5,Nuisance,Storm  //Shawn Schmidt//,12/13/2025 02:48:12.135 AM
12/13/2025 02:50:55.833 AM,Intrusion,10697: FDB 5 - IPD 336,Sensor M  Alarm  Sector 49,5,1,Armed,Operator Station 3,Nuisance,Wildlife  //Jeffrey Prince//,12/13/2025 02:50:59.542 AM
12/13/2025 02:51:00.095 AM,Intrusion,10698: FDB 4 - IPD 272,Sensor Y  Alarm  Sector 48,5,3,Armed,Operator Station 3,Nuisance,Animal  //Jeffrey Prince//,12/13/2025 02:51:02.225 AM
12/13/2025 02:54:58.760 AM,Intrusion,10699: FDB 3 - IPD 119,Sensor T  Alarm  Sector 6,14,3,Armed,Operator Station 7,Valid,Possible breach  //Susan Stevenson//,12/13/2025 02:55:05.922 AM
12/13/2025 02:55:09.108 AM,Intrusion,10700: FDB 2 - IPD 277,Sensor Q  Alarm  Sector 5,5,1,Armed,Operator Station 7,Valid,Verified  //Susan Stevenson//,12/13/2025 02:55:14.442 AM
12/13/2025 02:55:13.056 AM,Intrusion,10701: FDB 5 - IPD 294,Sensor O  Alarm  Sector 6,17,3,Armed,Operator Station 7,Valid,Camera confirmed  //Susan Stevenson//,12/13/2025 02:55:26.473 AM
12/13/2025 02:58:13.513 AM,Tamper,10702: FDB 1 - IPD 317,Sensor E  Tamper  Sector 50,16,1,Secured,Operator Station 1,Valid,Work order  //Amanda Brooks//,12/13/2025 02:58:20.391 AM
12/13/2025 02:58:15.676 AM,Tamper,10703: FDB 3 - IPD 129,Sensor Z  Tamper  Sector 50,7,1,Secured,Operator Station 1,Valid,Technician onsite  //Amanda Brooks//,12/13/2025 02:58:25.327 AM
12/13/2025 03:00:58.466 AM,Sensor_Fault,10704: FDB 2 - IPD 375,Sensor T  Fault  Sector 56,5,1,Secured,Operator Station 4,Valid,Work order  //Amanda Brooks//,12/13/2025 03:01:05.707 AM
12/13/2025 03:01:04.170 AM,Sensor_Fault,10705: FDB 2 - IPD 326,Sensor E  Fault  Sector 56,13,1,Secured,Operator Station 4,Valid,Service activity  //Amanda Brooks//,12/13/2025 03:01:09.059 AM
12/13/2025 03:05:08.691 AM,Sensor_Fault,10706: FDB 5 - IPD 295,Sensor L  Fault  Sector 18,8,1,Armed,Operator Station 3,Valid,Service activity  //Allison Perez//,12/13/2025 03:05:13.761 AM
12/13/2025 03:05:16.856 AM,Tamper,10707: FDB 4 - IPD 187,Sensor F  Tamper  Sector 18,9,1,Secured,Operator Station 3,Valid,Technician onsite  //Allison Perez//,12/13/2025 03:05:23.798 AM
12/13/2025 03:07:24.338 AM,Sensor_Fault,10708: FDB 2 - IPD 394,Sensor J  Fault  Sector 42,1,1,Armed,Operator Station 4,Valid,Service activity  //Allison Perez//,12/13/2025 03:07:32.409 AM
12/13/2025 03:07:30.953 AM,Sensor_Fault,10709: FDB 5 - IPD 191,Sensor L  Fault  Sector 42,7,1,Secured,Operator Station 4,Valid,Maintenance  //Allison Perez//,12/13/2025 03:07:35.427 AM
12/13/2025 03:09:16.021 AM,Intrusion,10710: FDB 5 - IPD 270,Sensor F  Alarm  Sector 40,4,3,Armed,Operator Station 6,Valid,Possible breach  //Tyler Douglas//,12/13/2025 03:09:27.655 AM
12/13/2025 03:09:26.259 AM,Intrusion,10711: FDB 5 - IPD 149,Sensor O  Alarm  Sector 39,14,3,Armed,Operator Station 6,Valid,Camera confirmed  //Tyler Douglas//,12/13/2025 03:09:32.032 AM
12/13/2025 03:13:06.857 AM,Sensor_Fault,10712: FDB 4 - IPD 255,Sensor Q  Fault  Sector 40,5,1,Secured,Operator Station 1,Valid,Service required  //Ashley Patel//,12/13/2025 03:13:14.525 AM
12/13/2025 03:13:23.474 AM,Sensor_Fault,10713: FDB 4 - IPD 255,Sensor Q  Fault  Sector 40,5,1,Secured,Operator Station 1,Valid,Hardware issue  //Ashley Patel//,12/13/2025 03:13:33.721 AM
12/13/2025 03:14:00.558 AM,Tamper,10714: FDB 5 - IPD 339,Sensor J  Tamper  Sector 29,3,1,Armed,Operator Station 5,FALSE,Verified  //Shawn Schmidt//,12/13/2025 03:14:14.193 AM
12/13/2025 03:14:09.528 AM,Intrusion,10715: FDB 4 - IPD 141,Sensor A  Alarm  Sector 30,10,1,Armed,Operator Station 5,FALSE,Unauthorized access  //Shawn Schmidt//,12/13/2025 03:14:17.059 AM
12/13/2025 03:14:19.506 AM,Intrusion,10716: FDB 1 - IPD 285,Sensor U  Alarm  Sector 29,5,3,Armed,Operator Station 5,FALSE,Dispatch  //Shawn Schmidt//,12/13/2025 03:14:25.497 AM
12/13/2025 03:16:42.238 AM,Intrusion,10717: FDB 4 - IPD 274,Sensor L  Alarm  Sector 29,8,1,Armed,Operator Station 3,Valid,Possible breach  //Mark Clay//,12/13/2025 03:16:58.644 AM
12/13/2025 03:16:52.513 AM,Intrusion,10718: FDB 5 - IPD 372,Sensor K  Alarm  Sector 28,13,3,Armed,Operator Station 3,Valid,Camera confirmed  //Mark Clay//,12/13/2025 03:17:00.071 AM
12/13/2025 03:19:14.990 AM,Intrusion,10719: FDB 1 - IPD 190,Sensor M  Alarm  Sector 57,10,3,Armed,Operator Station 5,Valid,Rain  //Amanda Brooks//,12/13/2025 03:19:18.986 AM
12/13/2025 03:19:16.838 AM,Intrusion,10720: FDB 2 - IPD 376,Sensor Y  Alarm  Sector 56,5,3,Armed,Operator Station 5,Valid,Weather  //Amanda Brooks//,12/13/2025 03:19:24.353 AM
12/13/2025 03:19:19.941 AM,Intrusion,10721: FDB 5 - IPD 273,Sensor B  Alarm  Sector 57,16,1,Armed,Operator Station 5,Valid,Storm  //Amanda Brooks//,12/13/2025 03:19:23.457 AM
12/13/2025 03:23:10.877 AM,Intrusion,10722: FDB 4 - IPD 369,Sensor E  Alarm  Sector 37,10,3,Armed,Operator Station 7,Nuisance,Possible animal  //Allison Perez//,12/13/2025 03:23:16.257 AM
12/13/2025 03:23:14.500 AM,Intrusion,10723: FDB 5 - IPD 289,Sensor F  Alarm  Sector 38,12,1,Armed,Operator Station 7,Nuisance,Deer near fence  //Allison Perez//,12/13/2025 03:23:22.234 AM
12/13/2025 03:26:21.461 AM,Tamper,10724: FDB 5 - IPD 234,Sensor L  Tamper  Sector 18,12,1,Armed,Operator Station 3,Valid,Verified  //Shawn Schmidt//,12/13/2025 03:26:27.779 AM
12/13/2025 03:26:27.136 AM,Intrusion,10725: FDB 2 - IPD 226,Sensor Y  Alarm  Sector 17,6,1,Armed,Operator Station 3,Valid,Unauthorized access  //Shawn Schmidt//,12/13/2025 03:26:41.339 AM
12/13/2025 03:26:35.136 AM,Intrusion,10726: FDB 4 - IPD 273,Sensor Z  Alarm  Sector 17,7,3,Armed,Operator Station 3,Valid,Dispatch  //Shawn Schmidt//,12/13/2025 03:26:52.454 AM
12/13/2025 03:30:03.640 AM,Intrusion,10727: FDB 4 - IPD 226,Sensor O  Alarm  Sector 40,11,1,Armed,Operator Station 1,Valid,Possible breach  //Amanda Brooks//,12/13/2025 03:30:13.787 AM
12/13/2025 03:30:10.589 AM,Intrusion,10728: FDB 2 - IPD 144,Sensor C  Alarm  Sector 41,12,3,Armed,Operator Station 1,Valid,Camera confirmed  //Amanda Brooks//,12/13/2025 03:30:15.529 AM
12/13/2025 03:33:54.256 AM,Intrusion,10729: FDB 5 - IPD 358,Sensor Q  Alarm  Sector 48,13,1,Armed,Operator Station 4,Valid,Verified  //Mark Clay//,12/13/2025 03:34:09.045 AM
12/13/2025 03:34:04.680 AM,Intrusion,10730: FDB 2 - IPD 102,Sensor J  Alarm  Sector 47,6,1,Armed,Operator Station 4,Valid,Possible breach  //Mark Clay//,12/13/2025 03:34:20.807 AM
12/13/2025 03:34:43.772 AM,Sensor_Fault,10731: FDB 2 - IPD 169,Sensor E  Fault  Sector 31,6,1,Armed,Operator Station 1,Valid,Maintenance  //Christopher Henderson//,12/13/2025 03:34:48.975 AM
12/13/2025 03:38:21.177 AM,Intrusion,10732: FDB 5 - IPD 343,Sensor U  Alarm  Sector 38,4,1,Armed,Operator Station 5,Nuisance,Deer near fence  //Christopher Henderson//,12/13/2025 03:38:26.530 AM
12/13/2025 03:38:25.509 AM,Intrusion,10733: FDB 1 - IPD 378,Sensor U  Alarm  Sector 39,11,3,Armed,Operator Station 5,Nuisance,Wildlife  //Christopher Henderson//,12/13/2025 03:38:31.530 AM
12/13/2025 03:39:57.435 AM,Sensor_Fault,10734: FDB 1 - IPD 284,Sensor H  Fault  Sector 6,4,1,Secured,Operator Station 7,Valid,Technician onsite  //Tyler Douglas//,12/13/2025 03:40:04.812 AM
12/13/2025 03:42:03.946 AM,Intrusion,10735: FDB 5 - IPD 246,Sensor P  Alarm  Sector 50,12,1,Armed,Operator Station 3,Nuisance,Animal  //Shawn Schmidt//,12/13/2025 03:42:06.332 AM
12/13/2025 03:42:05.565 AM,Intrusion,10736: FDB 3 - IPD 329,Sensor O  Alarm  Sector 51,4,3,Armed,Operator Station 3,Nuisance,Wildlife  //Shawn Schmidt//,12/13/2025 03:42:09.414 AM
12/13/2025 03:46:16.935 AM,Sensor_Fault,10737: FDB 1 - IPD 395,Sensor N  Fault  Sector 57,13,1,Armed,Operator Station 6,Valid,Service activity  //Mark Clay//,12/13/2025 03:46:21.455 AM
12/13/2025 03:48:06.074 AM,Intrusion,10738: FDB 2 - IPD 218,Sensor I  Alarm  Sector 4,4,3,Armed,Operator Station 6,Valid,Possible breach  //Amanda Brooks//,12/13/2025 03:48:23.083 AM
12/13/2025 03:48:20.010 AM,Intrusion,10739: FDB 2 - IPD 269,Sensor K  Alarm  Sector 3,16,1,Armed,Operator Station 6,Valid,Verified  //Amanda Brooks//,12/13/2025 03:48:27.653 AM
12/13/2025 03:49:46.777 AM,Intrusion,10740: FDB 3 - IPD 321,Sensor T  Alarm  Sector 19,14,1,Armed,Operator Station 4,Valid,Possible breach  //Jeffrey Prince//,12/13/2025 03:49:52.876 AM
12/13/2025 03:49:53.498 AM,Intrusion,10741: FDB 5 - IPD 275,Sensor O  Alarm  Sector 18,1,3,Armed,Operator Station 4,Valid,Camera confirmed  //Jeffrey Prince//,12/13/2025 03:50:03.535 AM
12/13/2025 03:50:02.447 AM,Intrusion,10742: FDB 2 - IPD 163,Sensor I  Alarm  Sector 19,11,3,Armed,Operator Station 4,Valid,Police notified  //Jeffrey Prince//,12/13/2025 03:50:08.791 AM
12/13/2025 03:50:07.822 AM,Intrusion,10743: FDB 1 - IPD 303,Sensor I  Alarm  Sector 31,4,1,Armed,Operator Station 3,Valid,Possible breach  //Susan Stevenson//,12/13/2025 03:50:19.470 AM
12/13/2025 03:50:21.516 AM,Intrusion,10744: FDB 3 - IPD 176,Sensor E  Alarm  Sector 32,4,1,Armed,Operator Station 3,Valid,Camera confirmed  //Susan Stevenson//,12/13/2025 03:50:33.197 AM
12/13/2025 03:51:05.772 AM,Intrusion,10745: FDB 4 - IPD 316,Sensor U  Alarm  Sector 40,13,1,Armed,Operator Station 2,Valid,Possible breach  //Shawn Schmidt//,12/13/2025 03:51:23.141 AM
12/13/2025 03:51:13.224 AM,Intrusion,10746: FDB 5 - IPD 282,Sensor Y  Alarm  Sector 41,5,1,Armed,Operator Station 2,Valid,Camera confirmed  //Shawn Schmidt//,12/13/2025 03:51:26.598 AM
12/13/2025 03:55:01.264 AM,Intrusion,10747: FDB 2 - IPD 136,Sensor F  Alarm  Sector 30,11,1,Armed,Operator Station 2,Nuisance,Storm  //Shawn Schmidt//,12/13/2025 03:55:03.519 AM
12/13/2025 03:55:07.229 AM,Intrusion,10748: FDB 5 - IPD 189,Sensor D  Alarm  Sector 31,4,1,Armed,Operator Station 2,Nuisance,Heavy wind  //Shawn Schmidt//,12/13/2025 03:55:09.501 AM
12/13/2025 03:55:11.001 AM,Intrusion,10749: FDB 2 - IPD 319,Sensor J  Alarm  Sector 32,11,3,Armed,Operator Station 2,Nuisance,Weather  //Shawn Schmidt//,12/13/2025 03:55:14.392 AM
12/13/2025 03:55:24.433 AM,Intrusion,10750: FDB 1 - IPD 304,Sensor Q  Alarm  Sector 20,11,1,Armed,Operator Station 1,Valid,Possible breach  //Christopher Henderson//,12/13/2025 03:55:30.101 AM
12/13/2025 03:55:31.560 AM,Intrusion,10751: FDB 5 - IPD 351,Sensor I  Alarm  Sector 21,13,1,Armed,Operator Station 1,Valid,Camera confirmed  //Christopher Henderson//,12/13/2025 03:55:40.834 AM
12/13/2025 03:58:58.258 AM,Intrusion,10752: FDB 4 - IPD 116,Sensor Y  Alarm  Sector 41,4,3,Armed,Operator Station 1,Nuisance,Possible breach  //Christopher Henderson//,12/13/2025 03:59:07.959 AM
12/13/2025 03:59:03.977 AM,Intrusion,10753: FDB 1 - IPD 185,Sensor C  Alarm  Sector 42,17,1,Armed,Operator Station 1,Nuisance,Camera confirmed  //Christopher Henderson//,12/13/2025 03:59:12.637 AM
12/13/2025 04:03:27.716 AM,Intrusion,10754: FDB 4 - IPD 188,Sensor O  Alarm  Sector 6,2,1,Armed,Operator Station 5,Nuisance,Possible animal  //Allison Perez//,12/13/2025 04:03:30.226 AM
12/13/2025 04:03:33.569 AM,Intrusion,10755: FDB 2 - IPD 365,Sensor S  Alarm  Sector 7,1,1,Armed,Operator Station 5,Nuisance,Deer near fence  //Allison Perez//,12/13/2025 04:03:40.565 AM
12/13/2025 04:05:20.394 AM,Intrusion,10756: FDB 1 - IPD 135,Sensor P  Alarm  Sector 31,4,3,Armed,Operator Station 7,Valid,Verified  //Tyler Douglas//,12/13/2025 04:05:29.743 AM
12/13/2025 04:05:30.629 AM,Intrusion,10757: FDB 1 - IPD 373,Sensor S  Alarm  Sector 30,4,3,Armed,Operator Station 7,Valid,Checking  //Tyler Douglas//,12/13/2025 04:05:44.649 AM
12/13/2025 04:05:44.708 AM,Intrusion,10758: FDB 1 - IPD 130,Sensor R  Alarm  Sector 31,7,1,Armed,Operator Station 7,Valid,Dispatch  //Tyler Douglas//,12/13/2025 04:05:52.330 AM
12/13/2025 04:07:05.212 AM,Intrusion,10759: FDB 2 - IPD 303,Sensor K  Alarm  Sector 49,16,1,Armed,Operator Station 7,Valid,Possible breach  //Shawn Schmidt//,12/13/2025 04:07:17.288 AM
12/13/2025 04:07:10.020 AM,Intrusion,10760: FDB 3 - IPD 129,Sensor Y  Alarm  Sector 48,17,3,Armed,Operator Station 7,Valid,Verified  //Shawn Schmidt//,12/13/2025 04:07:17.890 AM
12/13/2025 04:07:15.780 AM,Intrusion,10761: FDB 4 - IPD 252,Sensor H  Alarm  Sector 49,6,3,Armed,Operator Station 7,Valid,Camera confirmed  //Shawn Schmidt//,12/13/2025 04:07:32.418 AM
12/13/2025 04:07:25.456 AM,Intrusion,10762: FDB 1 - IPD 369,Sensor C  Alarm  Sector 48,15,1,Armed,Operator Station 7,Valid,Dispatch  //Shawn Schmidt//,12/13/2025 04:07:34.910 AM
12/13/2025 04:12:05.059 AM,Tamper,10763: FDB 4 - IPD 251,Sensor Q  Tamper  Sector 29,3,1,Armed,Operator Station 4,Valid,Verified  //Mark Clay//,12/13/2025 04:12:12.073 AM
12/13/2025 04:12:09.541 AM,Intrusion,10764: FDB 2 - IPD 336,Sensor D  Alarm  Sector 28,10,1,Armed,Operator Station 4,Valid,Unauthorized access  //Mark Clay//,12/13/2025 04:12:24.662 AM
12/13/2025 04:12:19.026 AM,Intrusion,10765: FDB 1 - IPD 259,Sensor B  Alarm  Sector 28,2,3,Armed,Operator Station 4,Valid,Dispatch  //Mark Clay//,12/13/2025 04:12:30.311 AM
12/13/2025 04:15:53.609 AM,Intrusion,10766: FDB 2 - IPD 196,Sensor B  Alarm  Sector 4,7,1,Armed,Operator Station 7,Valid,Possible breach  //Amanda Brooks//,12/13/2025 04:15:59.198 AM
12/13/2025 04:16:04.637 AM,Intrusion,10767: FDB 3 - IPD 145,Sensor G  Alarm  Sector 3,6,1,Armed,Operator Station 7,Valid,Verified  //Amanda Brooks//,12/13/2025 04:16:19.948 AM
12/13/2025 04:19:51.269 AM,Intrusion,10768: FDB 2 - IPD 127,Sensor I  Alarm  Sector 31,1,3,Armed,Operator Station 2,Nuisance,Wildlife  //Brandon Cole//,12/13/2025 04:19:54.826 AM
12/13/2025 04:19:58.321 AM,Intrusion,10769: FDB 5 - IPD 295,Sensor E  Alarm  Sector 32,5,1,Armed,Operator Station 2,Nuisance,Deer near fence  //Brandon Cole//,12/13/2025 04:20:04.732 AM
12/13/2025 04:23:38.011 AM,Tamper,10770: FDB 1 - IPD 182,Sensor L  Tamper  Sector 40,12,1,Armed,Operator Station 7,Valid,Verified  //Ashley Patel//,12/13/2025 04:23:50.217 AM
12/13/2025 04:23:44.584 AM,Intrusion,10771: FDB 1 - IPD 341,Sensor O  Alarm  Sector 41,13,1,Armed,Operator Station 7,Valid,Unauthorized access  //Ashley Patel//,12/13/2025 04:23:53.285 AM
12/13/2025 04:23:52.537 AM,Intrusion,10772: FDB 3 - IPD 249,Sensor C  Alarm  Sector 42,12,3,Armed,Operator Station 7,Valid,Dispatch  //Ashley Patel//,12/13/2025 04:24:06.891 AM
12/13/2025 04:25:13.052 AM,Intrusion,10773: FDB 5 - IPD 271,Sensor V  Alarm  Sector 42,2,1,Armed,Operator Station 5,Valid,Possible breach  //Shawn Schmidt//,12/13/2025 04:25:20.264 AM
12/13/2025 04:25:20.745 AM,Intrusion,10774: FDB 3 - IPD 276,Sensor L  Alarm  Sector 43,5,1,Armed,Operator Station 5,Valid,Camera confirmed  //Shawn Schmidt//,12/13/2025 04:25:33.415 AM
12/13/2025 04:28:28.991 AM,Intrusion,10775: FDB 5 - IPD 131,Sensor M  Alarm  Sector 58,10,1,Armed,Operator Station 2,Valid,Possible breach  //Jeffrey Prince//,12/13/2025 04:28:44.802 AM
12/13/2025 04:28:36.154 AM,Intrusion,10776: FDB 5 - IPD 186,Sensor L  Alarm  Sector 57,1,3,Armed,Operator Station 2,Valid,Verified  //Jeffrey Prince//,12/13/2025 04:28:53.644 AM
12/13/2025 04:28:45.445 AM,Intrusion,10777: FDB 3 - IPD 294,Sensor R  Alarm  Sector 56,15,1,Armed,Operator Station 2,Valid,Camera confirmed  //Jeffrey Prince//,12/13/2025 04:28:50.252 AM
12/13/2025 04:28:54.410 AM,Intrusion,10778: FDB 3 - IPD 372,Sensor R  Alarm  Sector 55,9,1,Armed,Operator Station 2,Valid,Dispatch  //Jeffrey Prince//,12/13/2025 04:29:08.701 AM
12/13/2025 04:31:54.699 AM,Intrusion,10779: FDB 3 - IPD 305,Sensor S  Alarm  Sector 5,1,3,Armed,Operator Station 2,Valid,Dispatch  //Shawn Schmidt//,12/13/2025 04:32:08.786 AM
12/13/2025 04:32:04.991 AM,Intrusion,10780: FDB 4 - IPD 271,Sensor F  Alarm  Sector 6,8,1,Armed,Operator Station 2,Valid,Verified  //Shawn Schmidt//,12/13/2025 04:32:21.676 AM
12/13/2025 04:32:18.910 AM,Intrusion,10781: FDB 3 - IPD 285,Sensor H  Alarm  Sector 7,1,3,Armed,Operator Station 2,Valid,Possible breach  //Shawn Schmidt//,12/13/2025 04:32:24.662 AM
12/13/2025 04:32:12.112 AM,Intrusion,10782: FDB 4 - IPD 279,Sensor K  Alarm  Sector 48,10,1,Armed,Operator Station 7,Valid,Verified  //Tyler Douglas//,12/13/2025 04:32:29.516 AM
12/13/2025 04:32:28.528 AM,Intrusion,10783: FDB 1 - IPD 259,Sensor Z  Alarm  Sector 49,9,1,Armed,Operator Station 7,Valid,Dispatch  //Tyler Douglas//,12/13/2025 04:32:36.299 AM
12/13/2025 04:34:01.149 AM,Intrusion,10784: FDB 3 - IPD 175,Sensor J  Alarm  Sector 56,13,1,Armed,Operator Station 2,Valid,Possible breach  //Christopher Henderson//,12/13/2025 04:34:14.886 AM
12/13/2025 04:34:12.917 AM,Intrusion,10785: FDB 3 - IPD 166,Sensor I  Alarm  Sector 55,17,1,Armed,Operator Station 2,Valid,Dispatch  //Christopher Henderson//,12/13/2025 04:34:25.191 AM
12/13/2025 04:38:30.251 AM,Intrusion,10786: FDB 1 - IPD 270,Sensor B  Alarm  Sector 4,2,1,Armed,Operator Station 1,Nuisance,Possible animal  //Brandon Cole//,12/13/2025 04:38:37.731 AM
12/13/2025 04:38:35.799 AM,Intrusion,10787: FDB 4 - IPD 228,Sensor W  Alarm  Sector 5,7,1,Armed,Operator Station 1,Nuisance,Possible animal  //Brandon Cole//,12/13/2025 04:38:39.932 AM
12/13/2025 04:38:59.832 AM,Intrusion,10788: FDB 5 - IPD 188,Sensor P  Alarm  Sector 4,13,1,Armed,Operator Station 6,Nuisance,Storm  //Allison Perez//,12/13/2025 04:39:02.891 AM
12/13/2025 04:39:02.299 AM,Intrusion,10789: FDB 2 - IPD 385,Sensor Q  Alarm  Sector 5,8,1,Armed,Operator Station 6,Nuisance,Weather  //Allison Perez//,12/13/2025 04:39:08.268 AM
12/13/2025 04:39:02.407 AM,Intrusion,10790: FDB 1 - IPD 188,Sensor M  Alarm  Sector 6,12,1,Armed,Operator Station 6,Nuisance,Wind  //Allison Perez//,12/13/2025 04:39:09.752 AM
12/13/2025 04:39:07.360 AM,Intrusion,10791: FDB 4 - IPD 263,Sensor D  Alarm  Sector 7,13,1,Armed,Operator Station 6,Nuisance,Heavy wind  //Allison Perez//,12/13/2025 04:39:15.216 AM
12/13/2025 04:43:50.410 AM,Intrusion,10792: FDB 5 - IPD 209,Sensor J  Alarm  Sector 6,8,3,Armed,Operator Station 7,Valid,Possible breach  //Mark Clay//,12/13/2025 04:43:54.671 AM
12/13/2025 04:43:59.440 AM,Intrusion,10793: FDB 3 - IPD 181,Sensor H  Alarm  Sector 7,11,3,Armed,Operator Station 7,Valid,Verified  //Mark Clay//,12/13/2025 04:44:15.835 AM
12/13/2025 04:45:12.160 AM,Intrusion,10794: FDB 1 - IPD 223,Sensor Z  Alarm  Sector 58,4,3,Armed,Operator Station 7,Nuisance,Animal  //Brandon Cole//,12/13/2025 04:45:17.674 AM
12/13/2025 04:45:18.574 AM,Intrusion,10795: FDB 5 - IPD 138,Sensor P  Alarm  Sector 59,10,3,Armed,Operator Station 7,Nuisance,Animal  //Brandon Cole//,12/13/2025 04:45:21.166 AM
12/13/2025 04:49:10.158 AM,Intrusion,10796: FDB 3 - IPD 397,Sensor N  Alarm  Sector 58,4,1,Armed,Operator Station 7,Valid,Possible breach  //Susan Stevenson//,12/13/2025 04:49:17.869 AM
12/13/2025 04:49:18.433 AM,Intrusion,10797: FDB 3 - IPD 229,Sensor B  Alarm  Sector 59,8,1,Armed,Operator Station 7,Valid,Verified  //Susan Stevenson//,12/13/2025 04:49:22.661 AM
12/13/2025 04:53:07.868 AM,Intrusion,10798: FDB 3 - IPD 338,Sensor I  Alarm  Sector 58,14,1,Armed,Operator Station 4,Nuisance,Heavy wind  //Ashley Patel//,12/13/2025 04:53:12.209 AM
12/13/2025 04:53:11.444 AM,Intrusion,10799: FDB 5 - IPD 157,Sensor H  Alarm  Sector 57,8,3,Armed,Operator Station 4,Nuisance,Storm  //Ashley Patel//,12/13/2025 04:53:15.488 AM
12/13/2025 04:53:15.052 AM,Intrusion,10800: FDB 1 - IPD 365,Sensor L  Alarm  Sector 56,10,3,Armed,Operator Station 4,Nuisance,Heavy wind  //Ashley Patel//,12/13/2025 04:53:19.882 AM
12/13/2025 04:53:19.069 AM,Intrusion,10801: FDB 5 - IPD 364,Sensor C  Alarm  Sector 55,12,3,Armed,Operator Station 4,Nuisance,Wind  //Ashley Patel//,12/13/2025 04:53:26.039 AM
12/13/2025 04:56:26.799 AM,Intrusion,10802: FDB 3 - IPD 202,Sensor U  Alarm  Sector 48,8,1,Armed,Operator Station 6,Valid,Possible breach  //Jeffrey Prince//,12/13/2025 04:56:43.042 AM
12/13/2025 04:56:37.146 AM,Intrusion,10803: FDB 2 - IPD 289,Sensor W  Alarm  Sector 49,12,3,Armed,Operator Station 6,Valid,Verified  //Jeffrey Prince//,12/13/2025 04:56:50.724 AM
12/13/2025 04:56:49.143 AM,Intrusion,10804: FDB 2 - IPD 104,Sensor B  Alarm  Sector 48,5,1,Armed,Operator Station 6,Valid,Camera confirmed  //Jeffrey Prince//,12/13/2025 04:56:53.586 AM
12/13/2025 04:56:59.848 AM,Intrusion,10805: FDB 4 - IPD 369,Sensor L  Alarm  Sector 49,2,1,Armed,Operator Station 6,Valid,Dispatch  //Jeffrey Prince//,12/13/2025 04:57:15.983 AM
12/13/2025 04:57:08.491 AM,Intrusion,10806: FDB 3 - IPD 351,Sensor G  Alarm  Sector 48,4,3,Armed,Operator Station 6,Valid,Police notified  //Jeffrey Prince//,12/13/2025 04:57:13.742 AM
12/13/2025 04:59:13.665 AM,Tamper,10807: FDB 4 - IPD 215,Sensor L  Tamper  Sector 56,9,1,Armed,Operator Station 1,Valid,Verified  //Jeffrey Prince//,12/13/2025 04:59:31.564 AM
12/13/2025 04:59:17.260 AM,Intrusion,10808: FDB 3 - IPD 239,Sensor X  Alarm  Sector 55,1,3,Armed,Operator Station 1,Valid,Unauthorized access  //Jeffrey Prince//,12/13/2025 04:59:30.035 AM
12/13/2025 04:59:25.706 AM,Intrusion,10809: FDB 5 - IPD 174,Sensor P  Alarm  Sector 55,6,3,Armed,Operator Station 1,Valid,Dispatch  //Jeffrey Prince//,12/13/2025 04:59:31.966 AM
12/13/2025 05:00:00.693 AM,Intrusion,10810: FDB 4 - IPD 321,Sensor K  Alarm  Sector 4,15,1,Armed,Operator Station 3,Valid,Possible breach  //Amanda Brooks//,12/13/2025 05:00:08.238 AM
12/13/2025 05:00:08.676 AM,Intrusion,10811: FDB 1 - IPD 125,Sensor S  Alarm  Sector 5,1,1,Armed,Operator Station 3,Valid,Verified  //Amanda Brooks//,12/13/2025 05:00:21.161 AM
